Age,Gender,Income,Total_Spend,Num_Purchases,Product_Category
62,Male,138612,3625.84,8,Clothing
21,Male,145080,626.52,32,Electronics
53,Male,113028,4245.98,20,Electronics
23,Female,116282,3705.02,17,Clothing
48,Female,35188,1137.41,34,Electronics
36,Female,137106,811.9,35,Electronics
61,Female,59680,1649.83,35,Electronics
56,Male,133361,4882.75,38,Electronics
44,Female,90119,1358.47,42,Clothing
27,Female,132302,2335.02,24,Groceries
43,Female,104400,247.1,18,Clothing
36,Male,85718,2046.41,46,Electronics
56,Female,66445,2899.47,48,Electronics
20,Male,35796,4770.31,39,Clothing
62,Female,77218,2632.01,33,Electronics
30,Male,69131,4113.63,49,Clothing
67,Male,38123,2780.93,23,Groceries
45,Female,38222,299.85,25,Electronics
37,Male,54074,1643.54,37,Groceries
45,Male,141958,2920.19,27,Groceries
25,Female,146088,4757.91,1,Electronics
58,Female,59825,4309.74,21,Electronics
56,Female,66839,1218.94,49,Clothing
18,Male,137112,1178.54,10,Clothing
20,Male,98322,1085.75,31,Electronics
30,Male,86321,4620.24,44,Clothing
45,Female,129174,4278.06,25,Groceries
66,Male,132500,3896.93,20,Groceries
42,Male,140100,2024.4,2,Electronics
50,Male,55988,2571.47,48,Clothing
55,Male,65507,2375.23,15,Electronics
23,Male,129244,1341.65,28,Groceries
61,Male,128644,2574.64,13,Electronics
62,Male,125251,249.43,14,Electronics
49,Female,53806,745.87,2,Electronics
62,Female,66901,4444.29,34,Electronics
64,Female,47043,3783.23,35,Groceries
38,Male,105761,2172.06,37,Electronics
33,Male,39752,2634.04,25,Electronics
38,Female,98993,1912.99,48,Clothing
28,Male,72616,3729.82,15,Electronics
54,Female,82127,3942.52,12,Clothing
53,Male,104777,3840.1,9,Electronics
52,Male,30453,3640.8,31,Clothing
36,Female,105432,1102.07,14,Electronics
37,Female,117362,1756.05,29,Clothing
35,Female,40976,2402.24,48,Electronics
64,Female,144176,1720.89,43,Electronics
58,Female,129122,3799.21,38,Clothing
66,Male,100404,1713.83,42,Electronics
31,Male,111932,777.34,8,Electronics
32,Male,127170,2055.3,48,Electronics
48,Female,107707,4901.58,3,Electronics
18,Female,119647,1206.82,2,Groceries
20,Female,63688,3099.58,16,Electronics
33,Female,116840,2221.57,19,Groceries
40,Female,147106,448.02,30,Groceries
28,Female,137810,2490.6,41,Electronics
29,Male,134779,3540.61,16,Clothing
27,Male,123789,2614.78,31,Clothing
49,Male,126516,4373.32,28,Electronics
33,Male,32017,1515.79,4,Groceries
25,Male,37957,522.62,10,Clothing
55,Female,144534,4689.17,45,Electronics
29,Female,137724,1953.16,18,Electronics
41,Female,34792,2924.39,47,Groceries
45,Female,85982,3980.82,32,Clothing
25,Female,43237,1689.14,30,Electronics
45,Female,81586,3609.21,36,Clothing
53,Male,111787,763.55,9,Electronics
43,Female,49252,1527.34,36,Electronics
25,Female,40707,809.08,29,Electronics
67,Female,64206,4075.03,16,Groceries
45,Female,124276,1190.98,28,Groceries
45,Male,33543,3615.28,21,Groceries
54,Male,74135,4722.16,47,Clothing
58,Female,146469,2686.08,2,Groceries
53,Male,143824,2746.14,46,Groceries
44,Male,134647,2359.06,35,Clothing
34,Female,65031,1696.86,28,Clothing
26,Female,72929,2430.71,36,Clothing
50,Female,95747,3053.76,31,Clothing
37,Female,87851,4931.36,33,Groceries
30,Female,85311,4695.05,23,Groceries
45,Male,142113,4324.55,41,Clothing
65,Female,135331,4456.74,17,Groceries
46,Female,95867,2392.46,46,Electronics
30,Female,118780,3321.48,49,Groceries
63,Male,87196,4485.83,1,Electronics
52,Female,103705,2025.46,42,Clothing
23,Female,87894,4812.64,23,Clothing
35,Female,117640,2137.35,48,Groceries
68,Male,137437,3045.31,27,Clothing
22,Female,44591,3578.04,25,Groceries
64,Female,127247,4757.9,32,Groceries
42,Female,78893,1298.62,19,Groceries
19,Male,30727,3756.04,24,Groceries
27,Female,51359,2652.0,3,Electronics
47,Female,73822,1415.93,12,Electronics
67,Female,131547,3905.37,35,Clothing
62,Male,145336,2805.89,15,Electronics
22,Female,133399,3338.77,17,Clothing
50,Female,142113,1682.22,32,Clothing
18,Female,118534,2458.24,7,Groceries
35,Male,40929,3125.04,19,Groceries
49,Male,90091,2084.06,7,Groceries
64,Female,110378,1072.03,5,Groceries
66,Male,53519,4812.04,40,Groceries
28,Male,47393,2606.19,21,Groceries
38,Male,64318,3696.21,48,Electronics
43,Female,104531,2114.13,48,Clothing
42,Female,124192,1840.15,47,Clothing
39,Male,77934,2095.11,7,Groceries
44,Male,135796,2105.06,37,Electronics
66,Male,140805,2766.48,23,Groceries
30,Female,111103,2763.0,11,Electronics
50,Female,58840,2536.05,10,Electronics
51,Male,148089,760.45,21,Clothing
58,Male,119367,2530.77,41,Clothing
52,Male,43265,928.61,33,Electronics
18,Male,35424,718.07,20,Clothing
38,Female,50625,4669.96,33,Electronics
65,Male,109622,3064.26,40,Electronics
23,Female,59187,3331.5,35,Electronics
45,Male,65929,2068.79,34,Clothing
34,Male,91892,4554.01,36,Groceries
22,Male,50539,3225.86,27,Clothing
48,Male,86630,3868.93,19,Groceries
22,Male,120639,1905.96,43,Clothing
55,Female,123410,4804.06,5,Clothing
20,Male,39215,4120.26,29,Groceries
40,Male,69385,4284.35,10,Electronics
54,Male,117580,943.75,40,Groceries
54,Female,107462,1427.72,13,Electronics
27,Female,143396,1499.57,29,Electronics
27,Female,127037,1427.46,5,Clothing
36,Female,125310,4291.5,12,Clothing
34,Male,55008,256.24,13,Clothing
38,Male,78928,472.89,22,Clothing
31,Male,113096,1442.18,40,Clothing
26,Female,119876,1079.38,15,Groceries
63,Male,54976,1236.11,13,Groceries
18,Male,143942,4009.92,1,Groceries
68,Female,57626,2859.32,38,Groceries
62,Female,128256,128.28,43,Clothing
30,Female,130537,2203.68,45,Groceries
21,Male,89789,2098.64,1,Groceries
18,Male,34700,658.33,11,Electronics
66,Female,139331,3413.09,43,Clothing
57,Male,93645,3540.28,40,Groceries
49,Female,103396,3632.38,22,Groceries
51,Female,37526,3669.51,35,Groceries
45,Male,133863,100.26,44,Clothing
48,Female,69500,4774.21,6,Groceries
25,Female,98049,4089.62,28,Electronics
56,Female,103366,4529.51,31,Clothing
43,Male,110317,176.65,8,Electronics
51,Female,89117,4675.91,5,Clothing
20,Female,86096,4067.96,42,Groceries
67,Female,37910,4202.37,48,Clothing
29,Female,111383,557.11,44,Clothing
18,Female,101185,3720.01,17,Clothing
61,Female,80248,4803.59,38,Electronics
22,Female,104656,3424.88,9,Clothing
47,Male,31951,2895.75,10,Groceries
47,Male,95212,4733.59,20,Clothing
34,Female,105701,2270.39,14,Clothing
65,Male,109888,3036.54,14,Groceries
64,Male,105282,2434.06,26,Groceries
40,Female,139274,4670.95,29,Electronics
32,Male,124533,472.82,49,Groceries
54,Female,71954,2555.49,27,Groceries
38,Female,119719,3466.07,25,Groceries
31,Female,38804,3980.34,16,Clothing
19,Female,122705,2956.79,36,Electronics
28,Female,30595,4553.7,34,Groceries
68,Male,59592,4715.76,16,Groceries
56,Female,70643,415.16,33,Groceries
55,Male,92665,2071.62,3,Clothing
51,Female,50823,214.95,23,Clothing
55,Female,35972,1714.14,11,Electronics
67,Female,45882,2730.65,48,Electronics
51,Male,96394,4562.9,18,Clothing
35,Female,101055,4248.12,47,Groceries
47,Female,53769,724.75,41,Groceries
32,Female,55020,555.85,44,Electronics
44,Female,72748,2987.41,29,Groceries
68,Male,132621,2707.38,5,Clothing
51,Female,115374,1405.25,24,Electronics
69,Male,74912,4507.32,29,Clothing
55,Female,42879,4644.1,29,Clothing
50,Male,63798,2072.8,26,Groceries
41,Male,137791,4462.48,40,Clothing
32,Female,119826,1981.35,3,Clothing
47,Female,76073,3710.4,2,Groceries
59,Male,105791,2432.12,25,Clothing
68,Female,96983,700.66,19,Groceries
34,Female,73005,4646.88,40,Clothing
22,Female,124731,2325.07,2,Groceries
46,Male,32850,3698.99,19,Groceries
21,Female,58400,1899.15,1,Electronics
27,Female,41953,192.52,27,Clothing
34,Female,136410,592.6,45,Clothing
27,Male,53535,2531.48,49,Electronics
34,Female,105536,3480.83,35,Groceries
37,Male,105039,1740.2,41,Groceries
41,Female,111029,3507.89,5,Electronics
22,Male,34055,3523.31,38,Electronics
51,Female,68170,3549.29,4,Groceries
23,Female,127944,2513.36,17,Groceries
19,Male,137585,4582.94,21,Electronics
30,Male,129976,2497.06,48,Clothing
60,Male,58251,2306.3,31,Groceries
60,Female,34532,1076.97,48,Electronics
65,Female,34924,1607.51,22,Clothing
28,Female,78037,307.44,11,Clothing
68,Female,108082,3204.32,34,Clothing
64,Male,122115,1317.83,49,Clothing
40,Female,101621,1590.36,15,Electronics
33,Female,107926,3876.99,10,Groceries
48,Female,108816,1703.38,38,Clothing
28,Female,119654,1286.76,32,Clothing
33,Female,100400,928.38,48,Electronics
25,Female,137620,3896.81,31,Clothing
21,Female,129525,735.56,37,Electronics
57,Male,131164,2323.39,44,Electronics
21,Female,122385,2583.96,28,Groceries
42,Female,123102,3468.21,31,Clothing
20,Female,40702,3203.09,6,Groceries
49,Female,136732,4072.53,14,Electronics
20,Male,45385,319.28,23,Clothing
44,Male,39336,1552.56,16,Electronics
46,Male,95421,1472.66,25,Electronics
49,Male,61225,815.48,39,Electronics
67,Male,66021,1516.97,2,Clothing
68,Male,33782,1617.85,38,Electronics
36,Female,118877,2657.23,41,Electronics
38,Male,145454,3352.15,39,Clothing
22,Male,147369,1967.39,34,Groceries
35,Female,119630,3625.4,40,Electronics
45,Male,79111,1747.21,43,Groceries
59,Female,119402,1522.39,25,Groceries
39,Female,149774,2751.82,36,Groceries
38,Male,114585,216.21,16,Groceries
23,Female,72719,490.97,18,Groceries
18,Male,126528,2148.05,13,Groceries
22,Male,79037,4720.27,37,Clothing
58,Female,110103,3635.41,27,Clothing
29,Female,139987,531.82,34,Groceries
43,Male,33513,4246.96,11,Clothing
63,Female,145183,3688.27,1,Clothing
51,Female,43335,3093.64,13,Groceries
66,Male,74140,4119.44,30,Groceries
31,Male,134126,2080.14,5,Electronics
43,Female,110373,1185.36,18,Clothing
62,Male,107658,2608.91,14,Groceries
44,Male,64840,2789.32,13,Clothing
26,Male,61007,2737.8,32,Clothing
43,Male,86947,2868.86,7,Clothing
64,Male,136833,4748.65,8,Electronics
39,Male,148637,4521.0,7,Groceries
64,Male,123220,4391.01,49,Clothing
47,Female,56393,4026.94,16,Groceries
60,Male,87480,4722.8,43,Clothing
65,Female,147243,582.62,31,Groceries
34,Female,118290,1399.1,27,Groceries
43,Female,116335,2525.77,33,Groceries
53,Male,134263,4248.02,29,Clothing
18,Male,39107,2575.31,8,Electronics
25,Female,35993,3765.37,33,Groceries
66,Male,126341,780.9,41,Electronics
52,Female,123650,1336.83,19,Groceries
69,Male,133325,3685.7,21,Electronics
32,Male,147595,907.2,41,Groceries
64,Female,82066,1821.64,21,Electronics
39,Female,141850,1397.84,25,Groceries
31,Female,72942,1814.32,42,Groceries
43,Male,46138,3570.79,23,Electronics
45,Female,148558,1902.45,11,Groceries
40,Male,74527,2820.79,33,Clothing
31,Male,39190,589.67,20,Groceries
41,Male,122259,4044.59,25,Groceries
19,Female,149773,1912.45,26,Clothing
62,Female,108422,3277.82,40,Clothing
43,Female,85698,3654.41,12,Clothing
31,Male,112315,1127.34,32,Electronics
68,Male,123710,4434.91,33,Clothing
24,Female,59086,3119.5,10,Electronics
20,Male,47322,2200.75,4,Clothing
64,Male,138132,993.44,15,Electronics
40,Female,130814,4717.27,6,Clothing
63,Female,149324,3799.83,27,Clothing
60,Female,113569,1119.32,5,Groceries
64,Male,115610,1754.78,5,Clothing
62,Male,33435,4067.4,18,Groceries
35,Male,131505,3508.82,28,Clothing
55,Male,83331,3852.34,35,Clothing
52,Male,58942,2261.89,22,Groceries
68,Female,89635,3610.73,34,Groceries
32,Male,59059,1993.82,4,Electronics
42,Male,87557,1135.19,18,Groceries
54,Male,143457,3200.12,41,Electronics
45,Female,82389,4882.47,26,Clothing
27,Female,83014,1621.94,42,Groceries
56,Female,62826,2358.75,22,Groceries
34,Male,60297,3402.61,47,Clothing
56,Female,73890,2753.38,33,Clothing
39,Female,51322,4232.8,43,Clothing
43,Female,65739,3832.54,14,Clothing
61,Male,39719,385.66,31,Groceries
42,Female,109553,4992.26,10,Clothing
34,Male,38314,3786.77,24,Clothing
30,Male,123831,4333.13,21,Groceries
37,Female,105164,3290.87,48,Electronics
42,Male,137658,4295.8,8,Groceries
21,Female,107028,650.68,32,Electronics
27,Male,66113,1803.92,31,Clothing
20,Female,147174,4394.46,34,Groceries
58,Female,45357,1088.11,23,Clothing
62,Female,128865,483.39,25,Groceries
35,Male,50365,3961.78,7,Electronics
64,Female,69029,4193.88,19,Groceries
53,Male,31737,897.0,7,Clothing
64,Female,104632,4286.3,47,Groceries
39,Male,115474,3465.16,8,Clothing
51,Male,108218,2648.41,14,Groceries
64,Female,57499,4168.23,1,Electronics
25,Female,140027,2154.32,13,Groceries
57,Female,140402,1050.57,3,Groceries
66,Female,137430,1495.78,28,Groceries
61,Female,76157,2575.3,38,Groceries
36,Male,86247,2703.52,15,Electronics
59,Female,71034,4047.35,36,Clothing
58,Female,30294,3977.63,3,Groceries
54,Male,128072,2948.7,4,Groceries
23,Female,54596,3925.85,5,Groceries
69,Female,128185,1039.69,26,Electronics
43,Male,41434,345.32,25,Clothing
51,Female,88382,4380.81,10,Clothing
62,Female,68098,470.22,8,Groceries
23,Female,34655,1308.77,12,Groceries
54,Male,113029,3507.06,3,Clothing
50,Female,76228,2106.29,27,Groceries
39,Male,33771,4393.94,23,Groceries
38,Female,104099,1560.1,40,Groceries
23,Male,86799,158.17,33,Electronics
23,Female,92257,1573.21,14,Electronics
65,Male,47558,2932.57,23,Clothing
21,Male,129468,1942.1,31,Electronics
47,Male,88436,2720.88,13,Electronics
28,Male,137779,4395.33,12,Clothing
47,Male,122103,4571.18,35,Electronics
48,Male,62376,1403.27,18,Clothing
41,Female,149154,2364.49,21,Groceries
26,Female,117458,2790.81,45,Clothing
20,Male,107924,4750.65,47,Clothing
68,Male,59332,4993.22,42,Clothing
48,Male,76737,1253.5,1,Groceries
57,Male,119031,3662.2,38,Groceries
54,Female,103970,1952.35,41,Groceries
53,Male,81952,139.73,42,Clothing
41,Female,50991,145.34,47,Clothing
48,Female,57472,2356.77,9,Clothing
23,Male,89946,2492.84,23,Clothing
19,Male,135566,210.59,14,Clothing
37,Female,56849,3465.94,11,Clothing
45,Female,31541,1540.62,7,Clothing
28,Male,32765,2843.48,31,Electronics
21,Male,73074,1574.5,24,Groceries
32,Male,132795,918.96,26,Electronics
23,Female,59283,2095.15,30,Groceries
66,Female,131387,1238.14,34,Clothing
47,Male,130161,2720.52,46,Electronics
55,Female,30769,1074.26,38,Clothing
68,Female,47806,2591.19,5,Electronics
19,Male,120518,871.15,5,Electronics
32,Male,32972,3387.78,19,Clothing
28,Female,48256,3794.29,38,Electronics
25,Female,133903,640.93,28,Electronics
43,Male,48653,2392.23,26,Groceries
68,Male,133579,447.27,42,Clothing
62,Male,116669,3031.09,23,Clothing
61,Male,69339,1395.58,46,Electronics
22,Male,55757,2685.36,49,Clothing
23,Female,133376,2635.56,30,Groceries
43,Female,72399,4629.34,3,Groceries
21,Female,74013,2790.51,28,Clothing
36,Female,127605,2956.69,33,Clothing
37,Male,44706,2068.1,42,Groceries
50,Male,68231,4750.49,3,Clothing
37,Male,57909,3908.21,5,Electronics
66,Female,135754,1498.49,19,Clothing
29,Female,106631,4236.63,42,Electronics
64,Female,87572,2218.74,48,Groceries
18,Male,115879,4160.47,1,Clothing
43,Female,93767,4132.15,38,Groceries
31,Male,56469,1025.46,9,Clothing
55,Male,31313,3535.59,5,Electronics
54,Male,37847,1524.15,46,Clothing
28,Male,80222,1557.71,42,Groceries
53,Male,104702,1552.11,34,Electronics
30,Male,39930,3655.28,37,Clothing
60,Female,33285,1226.15,33,Groceries
20,Male,65863,104.44,25,Groceries
50,Male,46704,3604.66,42,Clothing
23,Female,48705,938.81,29,Groceries
67,Male,30555,611.96,25,Electronics
27,Female,51323,1263.83,9,Clothing
22,Female,100968,1961.51,3,Electronics
40,Female,96922,2431.94,15,Groceries
27,Male,83915,318.39,4,Groceries
61,Male,139543,4855.81,45,Groceries
19,Female,40619,3608.71,38,Electronics
30,Male,102390,1683.65,20,Groceries
57,Male,138500,1661.62,49,Clothing
19,Female,144337,2297.86,23,Clothing
37,Female,89274,3168.6,37,Groceries
18,Male,103173,817.23,47,Clothing
54,Female,51225,1025.76,8,Electronics
26,Female,141266,4311.23,37,Electronics
34,Female,56739,1355.65,45,Groceries
26,Male,77708,1962.96,33,Clothing
28,Male,83019,4369.23,33,Clothing
32,Male,106154,3349.42,7,Groceries
41,Female,132097,1774.39,22,Electronics
55,Male,37373,3450.13,5,Groceries
52,Female,65281,196.45,46,Clothing
47,Male,50187,3704.65,15,Clothing
48,Male,97863,2486.38,21,Groceries
66,Female,127927,4084.59,25,Electronics
22,Male,137113,4777.72,17,Electronics
61,Female,114085,4636.36,7,Groceries
67,Male,147996,4555.4,19,Clothing
31,Male,69220,2609.63,7,Electronics
28,Female,37642,1864.7,40,Groceries
26,Female,109971,2378.67,45,Clothing
51,Female,85556,3480.49,24,Electronics
29,Male,63760,4431.59,11,Electronics
52,Male,68192,1114.23,41,Groceries
52,Male,34381,4599.15,1,Clothing
18,Female,126583,4094.38,32,Electronics
57,Female,49558,4896.39,40,Groceries
39,Female,60782,4413.23,44,Electronics
46,Male,34782,1471.69,2,Clothing
25,Male,121417,619.18,15,Electronics
28,Female,84712,649.98,21,Clothing
58,Male,135764,1526.99,24,Electronics
54,Female,124945,3109.5,17,Electronics
31,Male,49462,4041.17,47,Groceries
47,Male,90030,4506.33,9,Electronics
52,Female,98519,3156.39,35,Clothing
38,Male,86411,127.59,20,Groceries
54,Male,85206,1012.95,19,Clothing
22,Female,127469,588.66,18,Clothing
36,Female,76950,1880.29,20,Groceries
31,Male,32523,2556.62,30,Clothing
43,Female,90926,312.65,40,Electronics
21,Male,39677,1807.54,1,Groceries
42,Female,105828,977.98,24,Electronics
62,Male,45089,3270.64,24,Electronics
59,Male,34581,2374.93,47,Clothing
42,Female,41907,2527.06,19,Clothing
35,Male,35609,2195.69,30,Electronics
57,Male,81153,4784.5,26,Groceries
25,Female,80539,1152.2,42,Electronics
56,Female,74143,2631.65,44,Electronics
57,Male,52936,3706.49,38,Clothing
31,Female,80182,2828.54,29,Clothing
49,Female,138261,4652.2,13,Electronics
68,Male,141259,1952.04,4,Electronics
55,Male,129524,2372.01,45,Clothing
50,Female,125042,533.76,17,Electronics
40,Female,43163,3084.1,33,Clothing
32,Female,89758,1512.24,5,Electronics
50,Male,76057,885.51,28,Groceries
42,Male,42537,2768.2,24,Groceries
34,Male,52419,2708.32,17,Electronics
50,Male,72578,471.77,39,Clothing
64,Male,104991,3521.26,48,Electronics
19,Male,104599,3156.48,40,Electronics
31,Male,30834,1026.18,44,Clothing
57,Female,62214,2400.23,46,Electronics
57,Female,122934,3629.58,11,Clothing
68,Male,130028,2694.24,12,Electronics
56,Male,32413,2037.9,13,Clothing
68,Male,39505,1679.46,8,Electronics
23,Female,132802,3090.93,1,Groceries
23,Male,32105,4701.63,9,Clothing
20,Female,98104,3391.55,28,Groceries
24,Female,137634,466.25,2,Clothing
68,Female,144897,2357.36,14,Clothing
25,Female,88408,4465.04,13,Clothing
59,Female,67679,562.87,48,Clothing
69,Male,146908,4945.49,2,Electronics
32,Male,144921,4750.44,4,Electronics
64,Female,129096,483.54,12,Clothing
46,Male,109731,4673.73,48,Electronics
50,Female,142205,1879.35,10,Clothing
69,Female,95131,4239.07,3,Clothing
47,Male,94280,2150.08,4,Groceries
56,Male,45762,2260.19,6,Clothing
44,Male,147798,3207.79,23,Clothing
53,Male,146854,3894.94,5,Electronics
46,Male,136830,265.57,3,Clothing
55,Female,88703,3006.46,10,Clothing
50,Male,111434,1014.99,43,Groceries
54,Male,93079,1795.15,19,Electronics
44,Male,51577,1805.05,14,Electronics
50,Female,31214,2398.4,21,Groceries
21,Male,116339,1737.27,43,Clothing
39,Female,78114,626.07,28,Groceries
19,Male,119234,813.58,21,Electronics
27,Male,93230,263.85,36,Groceries
22,Female,62980,2404.22,24,Electronics
27,Male,97194,4776.79,38,Groceries
50,Male,107806,666.81,17,Clothing
55,Female,142333,4736.7,22,Clothing
30,Male,67792,3693.47,19,Electronics
48,Female,75807,3223.74,45,Groceries
64,Female,52301,3261.86,10,Electronics
53,Female,35141,4150.97,11,Clothing
62,Female,146482,623.91,38,Electronics
41,Female,134292,2573.3,2,Clothing
69,Male,43777,3515.75,33,Electronics
32,Male,68346,2975.42,43,Groceries
46,Male,84703,4180.62,31,Clothing
25,Female,124977,454.13,48,Electronics
22,Female,77819,3484.44,35,Clothing
46,Female,58469,2716.74,37,Groceries
64,Female,33845,1957.89,47,Clothing
21,Male,140186,1767.35,47,Groceries
29,Male,53290,3142.08,36,Clothing
62,Female,142551,4465.88,23,Groceries
19,Female,60699,2531.26,36,Clothing
44,Male,74252,4141.14,40,Groceries
48,Female,128682,2070.57,39,Electronics
68,Female,33293,601.73,26,Electronics
68,Female,148017,401.38,25,Clothing
